sha,Positive,Negative,Final,new,total
ab1b95b48e63a68dfaa81e844a355ce2529e5771,2,-1,1,,
b89ea48773e8dfe470b7f81bffae935c5bcc5e25,1,-1,0,1,
4946b715bf9833bf4c6c0c489c16d545e4a26891,1,-1,0,,
826555e8576e5054abe8186fa7c70caa5bf25f7e,1,-1,0,,
9c8975ff0b141f151d89595a399128fc6d669618,1,-1,0,5,
b4d71737fc9c90fcae4061a74334ea1fb5b8ca0d,1,-1,0,,
ea565f540da95d1a9efe5afc812e7b03440e67ff,1,-1,0,,
30f5cfe1bc9e86c12a78037400fabc509524f940,1,-2,-1,13,
393827d7c5520e13eed5ef4816758abf2769d4b1,1,-2,-1,0,
e55eb259f498ba6cab78f642c07b776d417f4171,1,-1,0,,
d0acafd047b174a703f440c2cbc92e9241edd6e8,1,-1,0,,
53cf2a5f2547f762a17e67d4f42dc6f436209158,1,-1,0,5,1
ad2939618d6aa21863b3184add442a6faebbced1,1,-1,0,,
541d464270dd2c112169862b0652dbf7c8f26c0c,1,-1,0,,
0037881dcf26be144e74ca858270dac2ce83be59,1,-1,0,,
4011aee894e8145004e8285f550bd5199a3c54ad,1,-1,0,,
4380f87a2ab11b14db07f1d1352f9de90a29fcf0,1,-1,0,,
faf0dc10475de7075dcd8fb97ef899c57209d546,1,-1,0,,
bb6209d053995c4b2111a0525ae231902f662edb,2,-3,-1,2,
6a4bf5b6a478a105b3bed746f1eba1ea2e7cc266,1,-1,0,,
1001c6da15d29280ec27d0e62da23b442dc2643b,1,-1,0,,
f87715d22fa5bfe4ddd64e6bbc77df0d5cbb4f57,1,-1,0,,
3a87e22c1e0fc05b1583439e83c6a9f38e6ec106,1,-1,0,,
ea2f12302e6dc2c792fec0f0bd08d7927b4f42f3,2,-1,1,13,
545a598e9650b0244fe1d47ce24fedef689507b0,1,-1,0,1,
28caa2ec9c163aa4a3af79e54abd0146adea4299,2,-2,0,,1
56ec023f3acddb4659e9a08f73fb01d668b360c3,1,-1,0,,
5ba6a1b05b3fa6ca98f59c021e31da72ef52eb84,1,-1,0,1,
c28ca30d400bf50a9b93209a7887a20b68a4c209,1,-2,-1,0,
6663527f13a71dd9d4fa6c1a0e10906c828aa8dd,1,-1,0,,
a0a115fdc0806db4ea41912f34e69a3330320045,1,-1,0,,
b15b6eeca32678e5685d5b6e453c17647950cc6f,1,-2,-1,15,
a68f1db8aa6ff0d738879a8f6e07d90bb43bdadf,1,-2,-1,0,
00ec17f2695befd7e3d02cbee3ee71d394b29eeb,1,-1,0,1,
8dfc67c1b43275c1d5628c9c257b006786d53ff5,1,-1,0,,
f7d2cd8e2a1e46533d8f809f768fd4bffc667423,1,-1,0,14,2
30d83f07aeb02028e08d7d6a01a39700517a798c,1,-1,0,2,
5d64bea79c7084425a2bf319c7eee3e35d0d6641,2,-1,1,,
42d12aed1c959c0f3849fde4a9e0311c50968ea3,1,-1,0,0,
72221cde9246b3d2f13f73e73032ead912d882da,1,-1,0,,
591af0ef8cd71d7d428cfb6cfc1d476e326bb28f,1,-1,0,,
841d8068776e534ddfad2ca06bded8a7d1071c92,1,-1,0,,
05ffc59d56515ee674c516d83b85502bf3bdd2b3,1,-1,0,16,
91f3421803fe910a911d8f2fd59eef254e58925e,1,-1,0,0,
9301fbf88b3862848ae0565ee7a8a67d282ebdf7,1,-1,0,13,
b6097f2ee2b3714f11d7c43318b2a44f51397cc7,1,-2,-1,7,3
865cafd485eaa3f962afb0d852be6639ab9d2fd8,1,-1,0,0,
3e97b84579b4d98b09748b449cda6cce618a2862,1,-1,0,1,
428e97a2136252b1d2598b764c7d81c316761160,1,-1,0,,
d2b6d4aff65af78894afd5427afc0e33e5eeb03e,1,-1,0,,
e4f728dd0a7894c59c9287f61e48addd6d8def7b,1,-1,0,,
549379e5300a440366e8ed747bb352fe0e48118b,1,-1,0,,
c698450092f4c4fd3e7850ebf8a1f4d866869882,1,-1,0,,
e2756757075ac8e11f21267a93d7fb1f2270c53d,1,-1,0,3,
c0d7379530df147c629b00798430bd73c8d7e7ab,1,-2,-1,,
