sha,Positive,Negative,Final,new,total
1edf17d8c84a5c15372b82ab29bc7168d4289a96,1,-1,0,4,
f58203fbc4ba0597fdbc7cfebe7ff2c5ce6ec1d4,1,-1,0,0,
610ddd154554d5ca13b524216fef813803ddfcb4,1,-1,0,0,
08983fb25b9f915d2ca51393697f34c9a3854bbd,1,-2,-1,,
5326555a3bf848b26058b17dfb6d66de4a5b542d,1,-1,0,0,
c223b988e3ece8118f2247b34659e2ff97e5c7fa,1,-1,0,0,
12606526ebd5e57798435f584b2db46db906458a,1,-1,0,0,
6f22af40e1526b8c194e9e36d457bcd37680c6a3,1,-1,0,861,
4bd7d17d99316aecb4006873d8f8bb73fe636b78,1,-2,-1,,
76f93b3f00ff2691f8f4909264aa21688f3a3d65,3,-3,0,,
9df5d9e8fa136902dfb5b1aaf1da6768fc38e838,2,-1,1,0,
aff6fe1841510ed17f4bbf247c42882029eb3f10,1,-1,0,2,
2d0957c2bf1ee888f02119e84d824be8393c6145,2,-1,1,6,2
e8d744eb1399eae061b9b71abf860bfbaba6fb55,1,-1,0,,
908f2fede67ae5ff3234f6d56630f42c04ecfc6e,1,-1,0,0,
fd919e54a55ba169dc7d9f54b7b3485aa7fa0970,1,-2,-1,153,
8b4789c403e9f4e6554852228c5a701a098040ef,1,-1,0,34,3
4dbf8572783d697ab9687383af308b200abd0ccb,1,-1,0,0,
de28fd831c629d77a9c1934703bd79b16098191f,1,-4,-3,38,
d453cf14efb2c419527223cd3dbd0d72608712d1,2,-1,1,,
b1d9d99b61e4012578241246c184a9466d3cae58,1,-1,0,18,
87dcd47417cb611d6f0c1f38faaf24477863c1ea,1,-2,-1,0,
d1971503d16f829eb98589924325efdbca629948,1,-1,0,,
b2b942a96a5f05788cdafe40679d5f2db422e1a7,1,-1,0,0,
6baf78835926c2f35942ec9446ffd800931dd2c7,1,-1,0,0,
e631915d0b3d3650a4ec051ee11f9059a7e89ee8,1,-2,-1,0,
a39ce7c891f7a3599c71d09127e4c5e7c0a222fa,1,-1,0,0,
d06014f7567bad25ce6f9c1ad382f7b2e5e89961,1,-1,0,0,
c60f24a21b7e080e21851f06fce1e8f2d782ca93,1,-1,0,0,
6c2fe3711683897c25054ddad1d79de4c59f32dd,1,-1,0,0,
f70da79cc3afdd7cc5b3401373e680ea717ab4db,1,-1,0,,
c1102f2ff702ee1a9a3f9eed92dd96f4d1e7c626,3,-2,1,2,2
d6e0b581cdb14fc86778e02c5e96c49a6385f429,1,-1,0,0,
6f390415c441e464779f668f66ab9074e4bc5e3b,1,-1,0,0,
102f65c81e7eb2d8831b8d9ceb157ac20ce3329b,1,-1,0,0,
f089e55e51172023365d2341529d4a126451497b,1,-1,0,2,
1e4d01f8246b8465297c3cec8cdd1744f8382e4a,1,-1,0,8,
f6c5a143f4b31dbcf860fe38e8f70f4d80c206ba,1,-1,0,0,
1e4938cd0d3663412c1e36ab1376a177191ef421,1,-1,0,1,
dc3210484abc2b817484be5c140bfa583fe3864c,1,-3,-2,,
1644f6ea9db1279f89d452f05d0dfa18061e35ba,1,-1,0,3,
ef6283a97b7db54f15e312656584fd72ad70948d,1,-1,0,0,
17de0768eeefbbd8790407544a881e1cca9da5c3,1,-1,0,0,
4b8bc9c4217f1a2a968161b380db5eac2e200aab,1,-1,0,0,
d2e5e31dbf0869985b040f23c5fc57b786972b1a,1,-2,-1,,
ec48806eeebe0102533da88b8bcdae6bcbf98629,1,-1,0,0,
16b1a0f3427f3b3119d18fad198bd022f4f3d09f,1,-1,0,0,
a1ffef8457b88c1a0ac72d128c99196169c1b0ea,1,-1,0,0,
27c07248101cc4828b22724aaaf56ec330c1f155,1,-1,0,0,
901e985598a30fadb194603d6a17142cca00614b,1,-1,0,0,
328481cb8b86f97f25e051fe16ad3f2f3b988dce,2,-2,0,2,
8959e516f7d19c62a6a0aea9a262af152872797c,2,-2,0,0,
fc992745150d95544fec68b9c6e89b5c3bc44b15,1,-1,0,0,
0ad9c44108653a1ac277bcf33b95dde30e689300,1,-2,-1,0,
086f67c913052c885a9aea4c6bff71e9ca818a42,1,-1,0,2,
6220cea0da20a763c7806ee9fb3f21dd4a145863,1,-2,-1,0,
4f794799aa981eba0000b54004257c0f4fa78b88,1,-1,0,2,
af7514acdbff34722b47938fcea41cbe9a5cf0ec,1,-1,0,20,1
f6cfba80dfee508b89bcee08669c49ff964b8490,1,-1,0,36,
b74154f042b9ea7eb28844d8d8fe7a9bb6520dfb,1,-1,0,,
692446a3031289a37db2d57b6eb77d95e2ae93bf,2,-1,1,0,
60bb6a87972d7caf8d987700249e34f24286fcde,1,-1,0,,
13a6e364fbb35fc518580059a08a6dd2846c153b,2,-2,0,0,14
ee9ac70a9296645b3f883773eb950961bb12f0d0,1,-2,-1,2,
3ccb1303de7949c003c3939871a35f8992314e61,1,-1,0,0,
9dd731d6879b5e7888133424ed8a9092d93549c9,1,-1,0,0,
1dee5c1bb5dcfec9ea9c7703262638fda07a7e16,1,-1,0,0,
90ca5ee51618adc6d0c1aabf3f1f8a576a4e4ec2,1,-1,0,20,1
a034f5ca1073f9ae4fffc20519b43eb20601eedd,1,-1,0,36,
e07a618c27b1a40e9f2eb07ae1b053ea0dcbd13c,1,-1,0,0,
1f40cf6380357340b2fd786ff79debf42555676a,2,-1,1,12,
7399c2b1aac134dab7966bd889dc0f5e75e89e10,1,-1,0,0,
a26b9aad7fef9a9547a654dfa2a84aeacf433fb1,1,-2,-1,0,2
3cc6ea4f51413794f6e24e693676dbf57b307520,2,-2,0,,
4dc9df884afb50660f7f13905e7ae99465e5f822,1,-2,-1,,
