740073b6,16,,
a3585ddc,,,
7bd1fbf7,1,2,2
d64468ed,3,21,3
0293c65f,17,,
7e7ccc7e,69,,
3ecab4a0,23,,
c8d11b40,2,,2
1d29f9be,9,,
20551052,,1,7
bff1f7ba,30,,
aa0785ca,,,
8aadc36e,35,,
a9d5b406,1,,
f993bc04,20,2,7
29396832,15,,
7e5940b5,17,,
22dbf2c8,24,,
5b8e84b2,1,,
0a343e10,12,,
a4c02d62,,,1
afb2191c,,1,
cd4b5267,8,,
6f3710b9,,,
fc8e9ae2,58,5,1
07aad444,30,,
bff36974,6,,
5d2f0542,16,,
b360955e,,1,
d74c8829,18,1,
07750c22,26,,
023b3ae9,10,,
c977b6fe,14,12,6
2b5a1254,4,,
ee86e6b6,,17,6
cbd1a9df,1,4,
fd9d956b,59,,
92789f9a,7,,
23d47601,8,,
db04ce54,69,,
cf32e14a,24,,
09cbc1c6,11,,
423486bc,,,8
44380f6b,2,,
fa92d1db,30,,
81088757,1,,
21c41cfd,22,,
fe0e0ba1,,,1
1273bb4a,21,,
749533e1,,3,
4e850665,3,2,
e0399603,6,,
da4bd50c,1,1,1
2afc7dc6,2,30,7
b54440dd,,,
2ded3d36,43,,
0659c769,16,,
f6f8f8de,16,2,
ccf1f4ed,8,1,
23f7f658,1,,
8de8770e,18,,
62e53959,22,,
393577b0,1,34,
c7ba3a08,2,,
b5c7ffeb,2,2,
91be3244,,,
c52b2a4f,37,,
0ef4a4a7,3,6,1
5374dbb9,3,,
5e25e2c3,6,2,
0a76081a,6,,
fc8eb5dc,,1,1
13b9b3d9,,,
e5559db6,50,,
6f386f79,12,,
72854479,6,1,1
284eeb89,,,3
2ef35143,4,,
85f12cd2,23,,44
13d47f08,1,,4
cc39f18d,20,,
314e2148,47,,
52edd46c,14,,
0d22a64c,9,,
4f0ae5d2,13,,
d14cc423,16,,
2bff7a62,,1,
b4dd0101,35,,
9c0c1e78,16,,
53321868,,,5
87e7b663,63,,
94ace2ed,29,,
617c2ffd,,2,2
89b2cdf2,11,,
6592e4d1,29,,
925297c6,,3,2
a5f78cf7,14,,
1d73d59d,52,,
5055f348,1,,1
6e0f93de,14,,
4ae33ebd,1,6,2
ae109dfb,12,,
171d28a9,,,
b2c31853,15,,
9627971b,2,2,
04df1cfe,,,32
18c8747c,15,,
471ed5d9,13,3,
819e9fe8,2,,
c68acf03,3,1,
df8b6bea,3,,289
cee5dcf7,291,22,1
112f33ac,,,39
30f78fc3,8,,
647d83cb,,,
339cf6a7,53,,
b2ea831d,11,,
90469551,4,,
2b67e245,25,,
5014f508,25,,
f9f5a82c,6,,
763f0d59,8,3,7
dc334432,,,
f5a5c020,5,,
2ed8da65,68,,
c0a730a3,,,1
1a7e85ce,3,,
50b9b807,39,1,
5477f80a,13,,
550978ab,25,19,39
b258e539,3,,
d562f429,,12,1
93fc6175,4,1,9
7f23c45e,19,,
63d4e7d0,29,,
ab405390,21,,
c01c2266,,1,
4e39bfb9,18,,
aadde5b5,58,,
9f54deaf,,,2
c2e8eb2c,,,1
79cf4590,,,
3d0e68b4,24,,
449d65ed,13,,
b7a86b1b,72,,
bd0bba04,2,,
bec94e95,,3,
6d639f68,2,3,3
d4715a73,,,
20ffefae,11,,
46724515,20,,
a94f98b6,11,,1
2ad2d4d8,42,,
42c894e7,13,3,12
d45a891d,28,,
58f8e616,23,,
a8bbb67c,,,
ba566a81,10,,
67c9b1e8,15,,
064ea794,15,,
da97e4c5,18,3,
9f42f621,3,,
c89879c3,47,,
fb8f07c8,,,
d10a8d7f,4,,
5f57a6cb,,,
7f2ace0d,1,4,21
ebc25b2b,,,
29bfac0e,20,,
c1ecbf57,,,
aa46858c,6,,6
04dc60bd,10,,
6435d572,67,,
edec7ddb,,4,
036fed69,14,,
16814c19,5,2,1
69613f8e,,8,
4d3e7306,16,,
9caf73c1,10,1,2
b567fba4,50,,2
ea64def1,,,
67e78dbf,16,,
8de9f342,60,,
2814a5f8,11,,
2061f5b7,8,,
dba132f7,81,,
62111540,32,,
e2202f02,7,,
375d7373,,,
8dcc6cb1,18,,
d0bf73ff,,,
b30097b5,11,,
34ad3ad2,1,1,8
bdbee879,5,5,4
d54917c7,41,,
8957b941,1,,1
96858754,5,3,
1c543f8f,7,,
d0768230,10,,
d6096fc5,3,,
c0f9c00a,,3,9
503fd2d2,,3,9
25183484,24,,
00282dd4,,2,5
25fe85d8,2,3,3
2e5531ed,,,
82337c59,,,24
10ea5fa7,18,20,
7d41efda,,,
38efd345,,,1
94f4dd1d,24,,
062b83fe,26,,
1b31c3ff,36,,
776a0142,4,,
b383d83b,37,,
996bee27,1,,
fa589fa7,20,,
c6e7203f,,,
c9aaa0d9,24,,
cfd3def0,,,
a0efd941,19,4,
3bb538a2,18,,
a38e6e29,17,,
6a8ecab1,29,,
182a7525,6,,
f9654836,,,
8df4293b,7,13,20
f499f86c,13,,
7b4d644d,13,,
2f5370de,1,1,5
1d61601a,22,,
50daef5b,,,
93ecfad7,23,,
c65795c7,,,
90c27395,26,16,
3952b7ef,18,4,
a9bea07b,13,,
7d5a755a,4,,
582147e7,3,,
7a2d2c5f,26,,
b4c327ea,,,
8e04a06b,41,,
bc899ef3,16,,
73ae3cfb,,,
1f5b0a97,41,,
f98e8684,,,
9414864a,5,,
52eb1380,27,,
45997664,44,,
22f07214,21,,
d6cbbbed,,,
7c12965a,23,1,2
f896e02d,1,1,
65111a46,5,,
f9ee21c1,,,30
fdf2afaa,4,,
a6485c43,,,41
00faa99a,41,,
a193fbb5,10,5,1
5a961c52,31,,
73bfdda3,,,
26c50909,,,
dbeb5f8b,10,4,
2f060a8f,5,1,6
95cf16de,7,4,6
ff0a23b2,13,,
7f08f516,30,1,3
e4d90382,8,,
d97456ea,5,,
26f38c1b,29,,
fb283f35,17,,
303db6c6,22,,
7489cf6e,10,,
dc349c17,23,,
b1219990,7,,
c389f56d,2,4,
080af1cb,17,,
8248a66d,,,1
1da6e1df,1,4,7
a636f754,2,,
1c947739,52,58,10
864c2e21,26,,
1757625d,1,,15
a5e23570,37,,
5d39af39,20,,
f4c34693,4,,4
7c7a6d44,17,3,
3085db7b,6,,
3f6dcebd,19,,
d6d6a9ed,,,16
3ed76097,51,5,7
e7252f61,1,,
a7282d23,,2,
71de9142,,2,
0b19939b,4,,
b3737dd2,,6,1
1d5b17ad,17,,
f5a6fc88,,4,
3d7a395b,9,,
f92aa19c,10,,
3096362f,,2,
8616b075,,2,2
aed9c8bf,4,8,
01406f1c,2,,1
fc0ed8fe,1,4,16
e6d82e8c,3,6,
325ba1f1,,4,1
1a4812d7,37,,
f753a86e,5,2,10
e5400faa,27,,
390f5661,7,,
4aaaf4ce,25,,
eece3d02,11,,
0b5fbdc5,,2,
c3a45d07,3,1,2
b85bb1ae,64,,
5df269f1,1,1,1
56af2a73,8,,
a6e80457,18,,
66db01d8,,3,
815c66c9,21,,
6655ca0b,35,,
31f4581d,23,,
9c0b6b4a,,,
c1933c68,32,,
47783354,3,54,
0f3df12f,,4,
a48a401d,4,,
491649a8,2,2,10
26508f31,9,,
9e273b14,15,12,
4653e0ad,11,,
3f21a3b5,1,2,3
1dbc2c91,1,6,5
c521aa66,9,,
4cdcce67,,,
e71902db,15,1,3
75803f13,47,,
eaba521f,19,,
8a77746e,23,,
dcc7fa65,6,5,
9aa221af,,4,1
7cb94f67,3,3,9
32209137,35,,
d343c59a,,,
29cc3700,,15,13
cfb952f8,16,,
77aa65b2,,,40
0fa16895,10,10,
49482041,,1,7
9fa14697,14,5,
692fe315,28,,
d79fcae1,5,,
d10d758c,8,55,11
c9a754f0,,2,
8bf825d0,11,3,6
52ac2ba2,2,12,4
c9072e54,45,,
8db94607,5,,
8ed5c8e2,24,,
dca94038,2,14,55
68d807e0,94,,
f5c539f8,,,
ec6aca9c,2,,
1ddd46f1,16,6,2
5fe5887b,7,,
16b6e089,32,,
1852438f,,,
01dddf49,,,
60acc2fd,24,,
90a102ec,,,
d626f9c2,47,,
11f5ac7b,18,,
0dd6ddd1,23,1,2
562b9fc2,1,1,2
f7ab9fa9,3,3,9
3a965437,8,8,13
a323d64d,23,,
1ced2a3b,29,,
9081c089,9,,
f384e46b,66,,
a3f70aaf,5,2,
4846177a,1,1,4
02c51358,2,5,
231500bb,2,1,2
11329432,12,,
e79294ba,40,,
556e8fa9,3,3,
8e7fc431,,4,2
624f7f4b,,,
0f22f7b8,,,1
75c10034,,,1
8ac23221,1,11,3
ba9d8324,,2,
0fd8f998,,,1
22015c80,6,,
4cba0676,,,
63678ff1,,,
bf515679,,,
19204f5d,1,,2
de07e1f9,39,,
19f39c14,,,
f95f0da6,,,
3e192a07,2,3,2
d4d0305f,11,44,18
07d7ec51,16,,
f6ced9a7,12,,
514996c0,40,,
aa612b71,20,,
f01d1e25,2,3,7
4589860e,,,1
644ecbd0,5,,
cccd6a3e,27,9,20
35ac22c9,11,,
da32a94d,,1,
efbac53e,25,,
9f10f7c0,,,
2f1bb7b4,13,,
e0c1678d,5,1,6
7904c3ee,5,,
4b9ec46c,10,7,9
79168826,6,,6
830db343,,31,5
0d9068c0,96,,
cafdf51b,,12,24
7b836d92,17,,
0d599aec,89,,
fd37ffb7,28,,
b49ad4ea,,1,2
1afa7e2f,64,,
133bbe1a,3,14,12
839a68f6,19,,
2b293e51,246,,
acf9bf7c,46,,
d8398caa,52,,
4baaf9f9,25,,
b6830cc7,5,9,1
3c4faf99,80,,
01529c32,20,,
94d02ed1,,1,
d635e9a2,1,,
498a84c8,,,
7e26990e,32,,
86c1d6d2,2,,
aaa3d117,,,4
6d797a2c,,,1
12ffbe02,6,,
6d6b2459,,1,
89927e46,,,
4b77e378,5,,
78e47f10,,1,4
49acba20,75,,
2f3e3640,,,
9c03b45c,1,,
2aeef70d,,,
085cef8f,32,,
4c7f165c,8,,
7df26358,,,3
5945d5ce,6,3,6
3c5ed710,17,,
b3a291a5,14,,
8da9bee6,32,,
904a7406,14,,
73526dd0,26,,
c5d77f42,9,4,2
e1e6550a,38,,
515e4caa,,13,17
0b85b0a4,9,,
25263f1d,,5,1
09d10ac8,54,,
cec17bdb,15,,
8180274d,20,,
c12ba861,,,
c31fc8d6,,2,
9b563d87,,4,2
154b59fc,4,31,27
b00a9e61,1,,1
1cba1b04,,,
74e67d6c,,,
15666e8e,12,,3
621d0d2c,11,,
b6674f68,9,,
18b1334f,,,
ccba3de7,3,1,1
dc867672,17,,
8a344330,,2,1
8c0ce48a,7,,
822e8682,6,,
802c0b09,27,,
706b3d6c,26,,
04fa1782,47,,
84cbc580,,,
82c8d888,,,1
def5758f,,,1
e6c2fd3b,,,39
b7ad275b,,,
a02e758d,26,,
a0198e14,1,4,
b65bccab,23,,
f2efbd9a,26,,
c8c0c1e5,11,,
dc105bc6,35,,
4226100e,11,,
491fc883,1,3,
eeb89df1,43,,
da3273af,5,,
5d20115b,11,,
6db067d2,1,6,9
3b5d9585,16,,
1a9c33f7,44,,
00e34835,,,
bcc122b7,1,3,4
dc9ecc14,8,,
58469d79,15,,
99eee4df,17,,
c39abbf4,37,,
43357b08,,3,
290e759d,30,,
299432df,,4,
e13204ca,14,,
9b2e8ec9,2,25,17
310e89e4,12,,
dc3589a7,,,
127dd732,24,,
69d8c107,23,,
accb430f,9,7,4
c3de3dbf,60,,
146b633b,19,,
71ef6b2a,16,,
ca70e9f9,2,,
1a001a5a,,,2
b5478f7e,2,6,5
2036138e,23,,
415b80d0,74,,
1824320f,13,,
2263b24c,,,
d11d9ad8,3,,1
a1388b64,30,1,
ddee04fc,8,,
5383b2b0,3,,
b6e59c2a,,,4
40b3cc7d,16,,
ae827f31,4,2,33
4d8f92e5,,,
f913859c,,,
7114e396,2,,1
891b4eb2,,4,
71f1a2bc,5,,
8e9c36c9,4,,4
f02d1172,,3,
b6b077b4,1,,1
43ce43cc,3,18,7
5ba675be,1,2,4
5e8022f1,21,,
aeec8f53,9,,
b0e05630,24,,
a3ed5a57,18,,
ed92182f,,1,7
b4f7806c,,1,
4b53c00b,20,,
585597f1,,,
752086e8,29,,
deb79bbd,19,,
36608b78,18,,
dc037a4c,1,4,
610bb051,,,
4441d969,18,,
34a793a0,,2,
f445a4d1,,3,1
9f45d709,,2,
fd6e7c51,,2,
244a678b,27,,
ae33aa63,,6,
e8df7f81,4,4,29
9b143b82,1,,1
828e5143,24,,
17d7f8fe,,,
9e193396,21,,
0a631ac3,14,,
d4f245a2,10,,
a89462e7,30,,
34dc899c,21,,
1be49ebc,,8,
f58c41de,3,,
9c4042eb,,,
ef5013ce,,,
226acd5a,14,9,6
ee6656a7,3,2,
f8bf4038,4,11,17
4e957220,62,,
64212862,2,,4
292d9f80,,,
c910f253,1,,1
eab110d0,,5,
318d0790,2,,
7d369725,,1,2
b558adec,2,8,1
ffd66faa,7,21,29
14456eb9,34,,
a24e4427,5,1,
c43145af,11,,
afa82c0d,15,,
2ce547d4,15,,
3671427d,29,,
fe39bc6c,20,,
fb7d3fe8,,4,1
b4d3e23c,15,,4
fdcb6a8c,2,2,
8739094a,,,
3e2d766f,,6,8
1acbe9b1,6,,
26fdeaac,11,,
4233d909,,1,28
3718dfd0,,2,
24b14e55,43,,
78de955a,5,,
84956990,3,,11
e5abeb4f,,2,
dfae1453,30,2,
e6a0bbe0,6,,
9c643cd6,28,,
1b9353c8,5,,
54c6928b,20,,
ecac42f3,23,,
2e119a5e,7,,
e422edad,,7,10
a219184b,,,
e704d296,24,,
13eec7e5,1,11,7
f876c6d0,16,,
62254d9b,,19,1
fe2d2a66,,,2
9ad123a6,7,2,17
19577503,9,,
57279a1b,6,,
d1916221,,,
edda728d,2,4,2
c598b937,,,2
647455b0,27,,
fdd26c7c,1,9,4
98633dce,9,,
50054a21,3,1,4
a6ba135f,11,2,
9e641358,,,55
7bfceb34,51,,2
5a184d4e,24,,
f3c99a7f,13,,
67261595,,,58
20b9f1bf,24,,
b9b230f8,1,68,87
c99bb7fc,2,1,6
a57103de,,,
8ea31542,11,,
178af4e0,2,5,9
026c9717,14,4,
8746b525,125,,
79d9649c,7,7,2
2f83bec2,34,,
76e2c354,36,,
172c6c95,,2,
db2bb252,53,,
70ae331c,9,,
1a730617,24,,
f04ceabc,,14,13
20669dc6,31,,
7c6a0874,3,,
84f0d7de,49,,
d2880044,27,,
806c17b4,19,,
612b9a13,,,
716e7c21,,,33
ef34fc65,13,11,63
6e994240,,,12
37360b9f,15,,
9f9024c5,,,
fd790bef,7,,
c499ecee,4,,
ac8e04b6,1,,
3184c49d,12,,
faeaf0de,12,,
c2574997,25,,
df782e42,,7,6
d66d02ce,6,,
06c3b5da,16,7,34
4f5ccb90,6,,
7ee3e577,,,
213a6e2b,,5,
3ae96995,16,,
75e04738,,,
d0c7340d,,12,
50ad7320,1,,1
04b9bd03,,2,1
590cb07d,1,2,1
52663a6b,41,,
c9111e63,17,,
b97651ae,14,3,43
2bb31e54,14,,
b7fbefa9,2,,3
18b56311,3,,
ed7c1694,8,,
7c4016e0,50,,
9e3e240a,2,,
ee2ed99a,10,16,24
61bea849,15,5,3
3aba63dc,,7,
79c91fdb,7,,
f03ed854,40,,
ef740048,2,1,8
1b0d5f0b,81,,
2cde0e37,,,
87049b63,6,15,36
a6a58f40,5,,
0fab04f1,8,,
b5077409,1,2,2
91b0efcc,44,2,
bfc6d480,25,,
02677606,1,,2
53227eaf,9,,
547b5850,41,,
ed926b37,,,41
9048d521,41,,
fada609f,7,3,
eba5b938,12,,
0144471d,7,,
4ca15c90,,,
5a5f3fa4,,1,1
b11496ce,,,
9cf53365,6,4,
3a04c3ad,10,,
b92470e1,3,2,6
6786eb13,27,,
ba4257d2,8,,
69b4a05e,3,10,4
74aa2c9e,,,
fe11e8f7,3,4,1
53f4ec5f,4,7,2
f73893bb,70,,
80f63319,3,,1
1028ad79,3,5,
b6d47b00,55,,
080a4234,,,1
4b1d0217,,1,
ed082d36,19,,
3def35e3,,,15
dc43aec4,,,11
25c476a0,,,11
5453e675,11,,
4591eecd,,3,3
4552b808,,2,1
920167f5,27,,
f18c993d,20,,
b00ec6ab,54,,
40dc5475,20,,
5b785b3a,,7,
41c35cea,,8,12
e59ecbc8,10,,
4453358b,47,,
0529906f,4,,
61135ac4,18,,
cdc9f8f9,11,,
4732bacc,19,,
4c88eebd,,,
3338f51c,33,,
a48ded75,24,,
137e182f,35,,
97c12913,,10,
71ddfeec,12,,
c17d19ff,42,,
29e34375,85,3,2
4b2e7a5e,,10,
a5d5460a,,6,54
b840f156,3,4,56
8fcb5494,,,10
5b030252,13,2,9
25de2800,4,9,1
49ce0279,,6,
9184693a,18,,
b7b1693d,12,,
d3597a84,14,,
3cf4dc5a,9,1,
8bb276ca,20,,
8edc3bfb,16,,
0b108e38,13,,
98e768c8,16,,
3bf80a1f,30,,
96004dea,9,,
689a72dd,,12,4
8f3039b2,1,3,1
fe841fe5,50,,
b135086d,19,,
994ac4dd,6,,
efd2c2bd,9,6,1
8c8c01eb,34,,
99c7a915,14,,
7c653668,,,5
0ce35bb1,,,
b9b642c6,9,,
49724d16,22,,
c9cd50d5,20,,
77203839,,,1
a2e21924,7,,
2bfc5bd9,,,2
cc2142b2,4,,
4ded9c02,9,,
3b133759,8,,
4fd99ca7,58,24,58
28adbeb5,14,,
45e16d40,10,,10
d1e4eed8,15,,
02d153b9,,4,
7ceac32f,17,,
489e0e01,8,,
378d20f0,153,,
3a34f906,2,2,1
cfc44ecb,31,,
d1cc7066,,,
e09ba8e3,10,,
e338d3eb,23,,
fdfbab93,2,1,1
70680ea7,8,36,8
7728d58e,,,
54d13651,,,
6d4682fa,18,,
88e27db6,,,
74d4c4f7,7,2,3
3f22a70b,20,,
dacc694f,8,2,13
9d681528,24,,
ee770f3d,,12,4
faa15d50,4,,
91be1eaf,,4,4
9e644af3,,,
ce43d80f,28,,
ee79ac3a,,2,
e2aabe81,109,,
9f88ff0d,12,,
15fe1f09,1,11,3
adb4b9bf,,,
924b9607,,8,
bf71b344,2,,
286c2555,,2,
a5cd330a,2,4,3
46ee027d,1,2,
a041c38d,,,
d894cfbf,,,
94e7cfd9,2,4,2
1130dc6b,,,
4d53bdd9,,,4
514164a8,,,17
48cd6f87,531,163,592
5a58aacb,2,2,6
d46af17a,21,,
0c973f49,2,,
00ecdb4a,,,
9ec6e185,26,1,444
1cc1f703,15,,
d8cf6533,,,
e0b85586,,,
2b374fa8,,,
47a97d31,5,,
1a10fda1,39,,
b2828f59,5,,2
98ec0ac0,,,
ace7ccd5,22,,
075eeb15,5,16,1
d172d2d6,3,,
35042964,16,,
44b0f6b0,1,4,3
e5cccec4,,,
61385334,3,,
609ba4ab,19,,
5cfb7b09,8,,
dd3dab15,,,1
9fd2a911,7,10,
e8e32346,,,
c53095a3,6,4,5
b29cb580,,7,
6e589636,17,,
c0164a3d,,1,
d67d03bb,9,,
4e8a466b,2,1,2
9f031bb2,45,,
737d2e1b,7,4,
aada5952,843,135,2
382072c5,,,
4541f7f5,35,5,5
1fcdc131,28,7,20
1b82b2e9,,,
35a90d9f,122,1,4
70335889,344,209,207
52d32336,31,,6
16acd9a0,21,19,2
94c6de19,269,28,55
55322252,,,1
8b39484a,15,,
52d1fe17,,2,
a8b63370,,,
9f9dc877,8,1,
f88d4044,2,1,2
7a96484b,20,2,40
caab7829,5,,
2a3030dd,,,1
c70ee03a,13,,
2648a4ec,4,11,
76673a33,44,,
4b19cb6b,12,,
e37ab29a,20,,
aa08d126,19,,
4c6b5295,,,
bc6bcc3c,,,3
5e1e320c,,,
699cf9d7,,,2
54d24521,42,,
709857b9,41,,1
f674f12e,1,10,
74688cf3,,3,1
553c368b,,,
dc561548,,,21
33fef603,,,
63c84230,,,
6c181db5,,,
1aff8ca1,40,,
7d6bf290,23,,
a1e7463a,,,
76409e6d,9,1,1
c313256e,,1,
99a0b6e2,,3,
b7d64875,65,,
5e0d1e88,30,,
389927d9,16,,
14909f6c,,,1
2b8ba178,3,2,3
a5879bf8,19,,
782c5565,4,,
891f0ba9,,4,1
91082673,18,,
e3a45f50,41,,
2f34e895,22,,1
0b98f0d2,,,
e32c6e5f,48,3,14
3286018d,,4,7
6cafa3d5,1,1,14
3fb4e03a,46,6,2
c75daff8,2,1,2
b5e4c4e3,10,,24
3fd20f64,,1,
34aa697a,,,7
1a288b59,11,,
a826e70c,35,,
cc276589,,,
a5de78c2,27,,
60332bb5,28,,
60c2edaa,,12,1
13a42ea2,18,,
190ce77a,36,,
f5437fef,,2,13
6bf3659f,3,,3
a3926e42,17,,
196ea6b5,,4,
7ab1e373,7,7,
d87e0663,5,4,
69965db1,26,,
fd8e872f,8,,
ad0cd72d,59,,
2dfd789a,,,1
57fe1fce,2,,2
806d2d87,20,,
bbcafe2e,,,
cb9c16a5,1,34,11
eb26f83c,13,,
50ff1d18,10,,
a4f43011,4,,
8da820b3,11,,
2a76b9c6,2,,2
e7cc4564,,12,1
4d08f3db,,,
0f673891,13,,
1a05305b,7,,
77d270a4,7,,
44e63c68,17,,
09329512,,,4
54615ddd,15,,
d361c91e,31,12,1
c3b73c5e,311,2,
077d745b,,1,5
4b9aa548,31,,
0b17547d,7,,
15a4a230,3,2,1
87be4ede,,12,
2c50b4f1,6,6,
09d4c6f8,,,
760692b8,,,
aaf5a3e7,,4,3
3c334e6b,,,
4c84fabd,1,18,3
0975123b,,12,
4daef511,17,,
626db733,,2,5
d3590de1,10,,
99688e9b,16,11,2
ce589cc7,,,5
e28dfe6a,,1,
ec089be6,9,1,9
47dfe6b6,57,,
ea345fa2,6,1,5
b63ef448,,6,
361df076,3,2,
6fe77897,30,,
6e2dcfcf,3,,3
17042f04,8,,2
ef91c379,,10,4
70d8fecc,3,,
0bc9bfba,7,,
a18d7792,9,1,
85969c69,,2,20
0c8aa7e4,4,,
6a0e1420,22,,
1c1c557a,66,,
427077eb,34,,
e6836c01,25,,
d3e57d38,28,,
52eb7c2b,4,7,
052c149b,12,,
de29cd56,34,,
e62f8fa3,11,,2
9b48f77c,,,
21f9df63,7,85,124
669f4d6d,,,
efc2043e,,4,
b6e271f1,,,
9472f0dd,,,44
c3764e3f,2,,
2aca6e08,5,,
092d883d,,,66
11cdf67f,,,37
44f5742f,24,,
3140ea16,29,,
319dd265,66,,
d0b0debd,,,
94e1fc2d,,,19
2d556cd7,8,3,1
e884e3f9,26,1,
b01c2c5a,11,,
e71358a9,24,,
d66703b5,11,,13
bd237b21,4,,
eab4a5f8,,,
faea5eb5,,,2
60bbd6de,26,,
78f87104,332,,
07c0e84b,35,2,
9c755ee3,2,,
b95a014c,18,,
b4b2ad3e,11,,
29645fc0,7,,
64c2ef15,61,,
ed70f6b3,,,
3accbf88,1,1,1
0b78cc9e,10,,
04d8fed1,10,,
d35f7d01,3,,
202a19ac,,,
9d0cb1e2,23,,
ae6514b5,42,,
dc90aace,2,4,16
99bebe80,6,2,2
fbd5d1d2,29,,
a794db31,6,,
dbc2c49f,19,,
26b5ab86,68,3,
de29f6af,,4,1
21aa1275,3,2,
f6e570c6,9,1,
5cd552a1,27,,
